CustomerID,InvoiceID,OrderDate,Amount
1046,6068,25/02/2023,1824.24
1031,5954,17/11/2023,3557.51
1009,6262,12/07/2023,2655.6
1015,5951,16/02/2023,710.77
1070,5943,28/05/2023,4810.93
1016,5154,02/10/2023,3215.96
1022,6204,06/06/2023,3852.76
1025,6238,21/07/2023,488.14
1084,5087,06/05/2023,330.59
1085,6279,01/11/2023,195.3
1006,6534,21/10/2023,1025.09
1013,6096,05/03/2023,2130.6
1078,5930,21/11/2023,4685.55
1006,5178,25/06/2023,2339.59
1008,5211,26/04/2023,1522.25
1047,6828,23/07/2023,2853.48
1071,6257,17/11/2023,648.48
1058,5464,31/01/2023,3086.58
1086,6774,23/04/2023,2885.32
1092,6246,31/12/2023,3980.77
1081,5630,21/11/2023,4934.77
1094,5824,10/12/2023,1329.28
1093,6287,08/03/2023,2597.32
1038,6230,16/03/2023,4553.44
1098,5606,14/02/2023,3947.43
1017,5884,17/09/2023,2488.29
1058,6757,03/06/2023,4732.32
1016,5365,04/06/2023,380.46
1013,5275,29/12/2023,4661.89
1030,5379,22/08/2023,347.49
1023,6766,20/02/2023,2781.79
1098,6332,02/11/2023,4463.16
1059,6654,19/09/2023,1387.33
1044,6291,11/11/2023,2414.02
1097,5944,05/05/2023,1689.21
1002,6808,02/09/2023,4765.51
1036,6087,30/01/2023,4135.86
1042,5809,02/05/2023,3574.11
1039,6373,05/05/2023,2979.37
1089,5924,06/02/2023,4120.9
1054,6938,19/06/2023,2022.11
1086,5493,04/05/2023,2293
1038,6546,23/12/2023,3677.01
1014,6121,04/02/2023,1853
1003,6969,28/03/2023,413.11
1092,6094,14/05/2023,464.24
1085,5363,15/07/2023,665.28
1024,5569,01/10/2023,4361.44
1012,6825,20/07/2023,2413.91
1081,5762,12/10/2023,3593.12
1032,5275,18/03/2023,2025.26
1015,5049,28/02/2023,1367.68
1041,6381,06/05/2023,1801.24
1065,5727,19/04/2023,3991.49
1054,5905,12/08/2023,3163.56
1098,5927,05/10/2023,4694.43
1041,5563,09/03/2023,3430.55
1033,5782,10/03/2023,2893.89
1029,5484,14/06/2023,3089.96
1012,6107,01/11/2023,4717.62
1012,6922,11/06/2023,3962.18
1017,6828,31/12/2023,217.8
1031,6661,08/12/2023,2717.28
1095,6831,05/11/2023,3472.86
1098,5583,09/12/2023,3768.62
1038,6319,11/02/2023,1144.4
1045,5235,20/12/2023,4349.17
1028,5055,19/04/2023,4783.63
1061,6942,20/02/2023,1259.9
1092,5359,07/09/2023,4424.82
1061,6930,07/12/2023,575.2
1056,5109,21/01/2023,372.96
1015,5191,27/10/2023,733.2
1055,5903,19/05/2023,382.93
1009,6116,25/12/2023,4240.56
1029,5861,20/11/2023,389.35
1024,5567,02/04/2023,1431.15
1083,6083,07/10/2023,608.41
1004,5649,05/05/2023,1547.57
1064,5038,21/04/2023,543.74
1093,6563,20/12/2023,3373.22
1048,6072,19/05/2023,753.3
1002,6443,30/09/2023,4274.05
1044,5636,09/04/2023,4104.24
1013,6036,09/09/2023,166.94
1029,5035,04/12/2023,4489.06
1067,5100,14/04/2023,241.83
1017,6817,02/08/2023,1274.26
1061,6109,06/09/2023,258.71
1036,6539,01/06/2023,1745.63
1024,6246,07/09/2023,2617.95
1047,6361,02/10/2023,4003.56
1064,6983,14/06/2023,1756.11
1052,5165,07/12/2023,3556.9
1078,5382,08/01/2023,1018.77
1072,6879,11/10/2023,3777.93
1014,6918,05/01/2023,1256.38
1048,6399,25/05/2023,803.37
1087,6494,11/04/2023,1008.5
1067,5789,13/06/2023,992.11
1011,6665,27/05/2023,2613.03
1058,5030,05/03/2023,4239.51
1036,6398,01/04/2023,490.06
1060,5010,27/04/2023,3564.09
1042,6325,20/12/2023,3306.3
1069,5095,24/09/2023,4375.35
1038,6213,06/11/2023,1296.32
1055,5452,22/06/2023,2305.54
1062,5191,16/02/2023,4636.55
1045,5485,20/05/2023,3333.97
1087,6289,03/09/2023,2004.97
1010,6447,29/05/2023,743.92
1061,6151,03/09/2023,1386.18
1076,5237,05/01/2023,2947.96
1097,6943,03/07/2023,3619.02
1024,6378,20/01/2023,709.67
1070,6963,15/02/2023,3038.03
1051,6135,12/01/2023,2796.72
1003,6851,11/03/2023,2618.38
1058,6469,17/01/2023,3481.6
1071,6366,27/05/2023,4203.5
1019,6168,03/06/2023,1682.65
1092,6088,31/10/2023,4456.16
1062,6270,18/04/2023,887.1
1053,5734,24/08/2023,947.82
1073,5990,04/11/2023,1407.18
1097,6513,18/12/2023,685.7
1056,5824,11/03/2023,1228.56
1089,6462,02/07/2023,621.42
1040,5105,07/09/2023,4126.59
1002,5180,16/08/2023,780.95
1005,5183,12/04/2023,3761.76
1004,5225,16/03/2023,334.78
1004,5776,04/08/2023,4747.75
1053,5789,22/07/2023,3584.68
1046,6932,11/07/2023,133.3
1086,6112,06/09/2023,3842.9
1048,5687,30/08/2023,2619
1008,5529,28/06/2023,3918.89
1098,6394,07/08/2023,2660.23
1019,5971,23/03/2023,3241.02
1060,5935,02/04/2023,3953.03
1034,6936,24/06/2023,2085.03
1049,6422,27/08/2023,113.27
1081,5105,17/09/2023,4264.74
1061,6294,31/12/2023,1966.36
1016,6998,12/06/2023,2530.61
1087,5830,17/02/2023,138.06
1002,6526,25/11/2023,2511.25
1031,5678,24/11/2023,4933.79
1098,6548,26/04/2023,1463.51
1012,5848,03/12/2023,2037.55
1088,6055,03/12/2023,3467.23
1072,5392,13/08/2023,4092.49
1067,5039,18/12/2023,2145.22
1013,5659,24/11/2023,1617.38
1097,6241,27/05/2023,4695.35
1010,6754,04/03/2023,3418.01
1055,5980,21/10/2023,683.2
1066,6105,19/11/2023,437.75
1091,5844,21/11/2023,2469.39
1028,6743,13/01/2023,1178.44
1008,5200,08/07/2023,1344.53
1066,5446,14/10/2023,4400.69
1024,6867,27/07/2023,538.87
1097,6451,24/04/2023,3605.28
1075,6061,22/01/2023,1428.6
1041,6234,15/12/2023,3825.61
1008,5443,02/08/2023,3639.82
1078,6350,20/06/2023,136.22
1039,5760,19/11/2023,2594.76
1024,5226,23/02/2023,782.67
1004,5047,25/10/2023,4344.51
1010,6041,16/11/2023,4370.77
1058,5911,06/05/2023,2149.89
1097,6462,04/10/2023,2277.54
1087,6830,23/07/2023,1586.09
1078,6731,13/07/2023,3611.37
1037,5186,18/06/2023,1857.44
1071,5344,01/06/2023,1412.18
1004,5223,04/02/2023,2217.93
1047,5829,03/07/2023,548.29
1089,5487,13/10/2023,3758.36
1017,6932,26/02/2023,161.72
1069,5876,10/08/2023,3257.98
1036,5848,30/10/2023,996.04
1059,6252,12/06/2023,1238.78
1047,6413,19/01/2023,3214.6
1076,5978,21/09/2023,4965.42
1027,6612,09/10/2023,3910.82
1068,6016,23/04/2023,1206.61
1076,5187,23/11/2023,962.52
1080,6881,30/01/2023,4344.54
1039,5269,15/05/2023,2276.5
1044,6630,08/03/2023,771.56
1095,5309,06/03/2023,4324.84
1061,6155,19/10/2023,4098.85
1092,6574,25/01/2023,4921.14
1057,6095,06/02/2023,4557.74
1066,6816,01/01/2023,4273.77
1055,5844,06/02/2023,357.61
1039,6695,21/05/2023,611.64
1097,6210,20/08/2023,2888.02
1039,5485,16/05/2023,2704.25
1090,6214,07/07/2023,2344.02
1076,6445,08/05/2023,2044.27
1032,5119,20/07/2023,2212.93
1005,5219,07/05/2023,2889.56
1087,5052,14/09/2023,110.17
1018,6757,13/06/2023,1377.47
1079,6474,04/02/2023,2639.57
1039,6435,13/07/2023,3638.86
1091,6666,10/07/2023,953.37
1096,6260,14/04/2023,2779.72
1058,5757,23/01/2023,3600.85
1058,5737,22/09/2023,2278.68
1047,5719,17/10/2023,232.7
1040,5405,17/09/2023,2301.41
1012,5607,24/12/2023,1552.58
1044,6020,16/03/2023,4655.28
1088,5421,21/12/2023,710.61
1052,5711,13/03/2023,3297.13
1041,5246,16/09/2023,358.33
1099,5071,07/07/2023,2286.24
1062,6853,22/06/2023,2814.5
1026,5184,17/10/2023,1559.98
1037,5005,14/02/2023,2329.87
1059,6229,02/03/2023,901.41
1006,6567,24/03/2023,1590.21
1004,6634,03/05/2023,3143.42
1044,5905,24/12/2023,1578.82
1057,5386,16/01/2023,4508.74
1030,6791,07/03/2023,3179.19
1022,5698,25/05/2023,2249.38
1041,6099,11/06/2023,289.91
1009,6200,22/08/2023,2547.79
1031,5826,24/05/2023,3847.4
1052,6822,24/12/2023,1401.23
1029,5348,07/07/2023,4053.19
1038,6278,18/11/2023,1333.85
1030,6860,13/01/2023,4136.36
1081,6725,03/07/2023,517.81
1099,5307,21/04/2023,4344.3
1001,6368,17/10/2023,2546.01
1077,6150,22/10/2023,1553.03
1076,6960,03/08/2023,1399.05
1092,5286,30/04/2023,2216.85
1011,5765,24/02/2023,4995.34
1038,5724,27/01/2023,1179.6
1065,5761,28/04/2023,605.76
1095,6619,09/08/2023,2966.67
1012,6510,19/08/2023,2493.86
1045,5382,22/02/2023,2668.56
1026,6429,22/10/2023,3367.98
1016,5387,17/11/2023,1409.01
1094,5524,21/08/2023,4562.26
1097,6580,07/06/2023,2234.79
1059,5638,26/09/2023,732.52
1063,5937,21/01/2023,3737.26
1087,6649,22/02/2023,3251.21
1034,6968,02/10/2023,1647.14
1069,5275,09/11/2023,3145.44
1082,5499,08/10/2023,1177.32
1029,5716,02/08/2023,2279.71
1070,5336,31/01/2023,4507.12
1073,6973,03/12/2023,754.32
1095,5931,02/07/2023,1994.81
1097,5480,23/01/2023,4123.6
1062,6920,01/02/2023,4850.51
1027,5910,15/03/2023,2324.24
1059,6996,10/01/2023,2584.3
1078,6296,23/02/2023,2903.64
1093,6943,21/02/2023,4668.51
1036,6081,28/05/2023,4305.21
1092,6351,09/06/2023,935.95
1021,6754,14/01/2023,2240.11
1067,5108,27/06/2023,2373.6
1019,6302,22/02/2023,3966.57
1095,6709,01/12/2023,3054.18
1099,5327,22/01/2023,3305.68
1067,6799,30/01/2023,4991.18
1090,5314,10/07/2023,467.3
1063,6497,17/09/2023,1192.75
1016,6134,24/07/2023,2098.69
1011,5698,28/02/2023,1804.13
1021,5780,21/09/2023,206.06
1016,6958,12/01/2023,549.71
1009,6252,29/04/2023,3436.67
1064,6520,17/10/2023,4408.69
1021,5155,04/12/2023,2619.71
1089,6496,05/09/2023,2742.04
1081,6724,20/12/2023,1349.96
1049,6295,07/05/2023,3862.59
1013,5886,16/03/2023,3783.79
1063,6025,27/12/2023,2982.99
1046,5757,23/07/2023,1142.06
1028,5721,18/02/2023,575.39
1075,6534,20/03/2023,414.77
1035,5912,29/08/2023,3004.21
1098,6309,15/12/2023,4142.67
1051,5870,03/06/2023,4305.82
1075,5012,01/10/2023,2371.75
1006,5607,06/04/2023,3942.93
1028,5497,02/08/2023,4739.71
1010,6756,21/10/2023,1448.33
1032,5237,28/07/2023,2050.01
1005,6117,09/12/2023,4664.25
1078,6361,29/03/2023,1757.33
1031,5780,02/11/2023,4577.99
1050,6194,21/09/2023,4907.12
1074,5605,21/11/2023,3342.87
1057,5660,16/11/2023,4102.76
1086,6647,06/06/2023,3772.77
1025,6590,05/06/2023,3527.72
1097,5848,19/05/2023,1603.96
1045,5935,01/05/2023,379.76
1097,6490,06/03/2023,1780.95
1028,5627,17/04/2023,3367.99
1003,5142,27/05/2023,602.39
1080,6224,17/05/2023,158.4
1098,6203,11/06/2023,784.49
1012,5713,10/04/2023,3607.11
1038,6387,04/12/2023,4866.69
1014,5478,03/11/2023,4917.02
1028,5564,21/05/2023,2520.5
1028,5470,24/03/2023,4359.83
1074,5383,26/06/2023,3710.45
1031,6715,17/07/2023,2555.1
1001,5925,22/04/2023,2906.53
1046,5416,25/02/2023,772.41
1077,6848,28/06/2023,4694.54
1083,5307,05/07/2023,1824.46
1021,5648,06/08/2023,2286.13
1074,6717,12/11/2023,3391.14
1026,6390,05/08/2023,1736.12
1066,6024,30/04/2023,1345.87
1080,6067,24/06/2023,3192.14
1055,5738,23/01/2023,222.42
1091,6866,01/08/2023,3631.55
1092,6121,23/08/2023,2618.71
1020,6743,13/01/2023,3068.19
1046,6288,11/04/2023,3196.21
1079,6823,24/01/2023,2682.55
1058,6806,30/12/2023,2954.42
1083,5139,11/01/2023,3450.56
1005,6504,30/09/2023,3790.28
1018,6260,08/10/2023,3664.52
1056,5973,04/04/2023,4361.12
1068,6016,20/07/2023,1028.27
1002,5952,21/01/2023,2065.63
1000,5903,06/12/2023,4744.2
1057,5071,30/07/2023,2043.29
1037,6690,20/05/2023,711.86
1014,6213,20/10/2023,2674.68
1033,6291,25/10/2023,636.51
1060,6344,11/04/2023,1093.98
1034,5106,31/10/2023,4991.76
1063,6255,25/12/2023,2752.68
1024,6065,28/01/2023,1491.89
1023,6725,10/02/2023,4974.4
1011,5882,21/12/2023,4836.14
1017,5138,30/10/2023,2259.62
1014,5614,26/05/2023,1375.98
1079,6706,13/09/2023,4208.16
1026,5862,15/08/2023,3606.54
1071,5272,24/08/2023,3466.01
1059,6504,27/12/2023,4476.26
1045,5415,13/01/2023,3478.14
1088,5505,29/07/2023,1490.61
1016,5732,17/08/2023,3499.93
1092,6748,10/04/2023,1598.49
1052,6876,31/01/2023,3820.27
1007,5423,16/01/2023,3136.76
1078,6430,17/05/2023,479.32
1026,6591,25/11/2023,2612.89
1045,5389,15/06/2023,1782.17
1049,5341,06/11/2023,1710
1070,5945,10/04/2023,3051.06
1002,5613,19/04/2023,1679.39
1092,6956,09/12/2023,3906.78
1063,5492,22/06/2023,446.88
1043,5191,25/08/2023,3335.9
1052,5498,11/06/2023,4065.05
1023,5821,04/08/2023,3396.88
1059,6735,21/09/2023,2536.42
1002,6256,20/09/2023,4756.5
1019,6968,19/10/2023,1569.7
1045,5226,01/10/2023,193.92
1014,6394,03/01/2023,2216.75
1024,5138,28/01/2023,261.76
1093,5855,22/11/2023,4774.29
1077,5816,29/05/2023,1128.6
1070,6172,28/01/2023,3965.74
1016,6138,06/11/2023,3895.4
1083,6473,06/03/2023,1166.87
1099,6086,22/12/2023,3144.01
1008,5103,21/01/2023,335.59
1037,6874,09/09/2023,2469.52
1047,5870,23/08/2023,171.77
1059,5667,15/08/2023,4613.61
1062,5272,13/01/2023,4882.82
1085,6029,09/11/2023,1189.19
1001,6170,18/02/2023,1119.72
1087,5183,28/04/2023,3793.23
1071,6051,23/02/2023,1341.56
1010,6985,18/05/2023,4485.88
1063,6573,22/02/2023,2912.25
1076,6142,13/02/2023,1818.81
1080,5292,30/10/2023,4180.2
1071,6394,22/02/2023,2517.69
1020,6267,15/03/2023,4567
1017,6603,15/02/2023,4647.27
1093,6749,13/01/2023,910.56
1063,6241,14/06/2023,111.38
1081,5176,12/04/2023,4921.26
1094,6322,07/10/2023,4540.07
1037,6699,15/09/2023,371.68
1031,5057,03/12/2023,4181.87
1010,6292,22/12/2023,2343.24
1044,5307,18/05/2023,1368.91
1088,6593,12/06/2023,4405.86
1032,6311,21/04/2023,1063.67
1040,5976,12/04/2023,4741.77
1007,6128,17/01/2023,1107.55
1010,6251,25/09/2023,3107.05
1085,6270,01/07/2023,1193.12
1050,5699,24/01/2023,2773.78
1087,6517,29/01/2023,3451.48
1040,5082,20/06/2023,1032.12
1016,6209,16/08/2023,2652.34
